datasets/JPEGImages/img_00115.png 1 145 182 338 64
datasets/JPEGImages/img_00116.png 1 143 174 361 85
datasets/JPEGImages/img_00117.png 1 143 177 361 82
datasets/JPEGImages/img_00118.png 1 141 178 361 80
datasets/JPEGImages/img_00119.png 1 191 224 298 61
datasets/JPEGImages/img_00120.png 1 182 229 306 59
datasets/JPEGImages/img_00121.png 1 187 210 320 91
datasets/JPEGImages/img_00122.png 1 143 227 371 59
datasets/JPEGImages/img_00123.png 1 147 219 364 69
datasets/JPEGImages/img_00124.png 1 133 182 340 64
datasets/JPEGImages/img_00125.png 1 142 187 335 59
datasets/JPEGImages/img_00126.png 1 138 184 339 61
datasets/JPEGImages/img_00127.png 1 144 189 330 59
datasets/JPEGImages/img_00128.png 1 138 182 361 70
datasets/JPEGImages/img_00129.png 1 137 175 367 83
datasets/JPEGImages/img_00130.png 1 132 182 371 75
datasets/JPEGImages/img_00131.png 1 177 223 314 50
datasets/JPEGImages/img_00132.png 1 175 220 308 62
datasets/JPEGImages/img_00133.png 1 166 213 318 63
datasets/JPEGImages/img_00134.png 1 162 214 323 73
datasets/JPEGImages/img_00135.png 1 169 225 317 50
datasets/JPEGImages/img_00136.png 1 177 220 308 67
datasets/JPEGImages/img_00137.png 1 173 224 289 53
datasets/JPEGImages/img_00138.png 1 177 215 287 66
datasets/JPEGImages/img_00139.png 1 144 227 380 62
datasets/JPEGImages/img_00140.png 1 134 212 382 71
datasets/JPEGImages/img_00141.png 1 130 217 386 65
datasets/JPEGImages/img_00142.png 1 131 216 387 75
datasets/JPEGImages/img_00143.png 1 147 179 337 67
datasets/JPEGImages/img_00144.png 1 140 184 340 67
datasets/JPEGImages/img_00145.png 1 142 182 340 65
datasets/JPEGImages/img_00146.png 1 135 173 364 80
datasets/JPEGImages/img_00147.png 1 141 171 368 91
datasets/JPEGImages/img_00148.png 1 135 178 419 81
datasets/JPEGImages/img_00149.png 1 135 171 392 91
datasets/JPEGImages/img_00150.png 1 131 175 396 85
datasets/JPEGImages/img_00151.png 1 166 183 358 80
datasets/JPEGImages/img_00152.png 1 169 222 340 52
datasets/JPEGImages/img_00153.png 1 172 222 306 57
datasets/JPEGImages/img_00154.png 1 166 222 341 53
datasets/JPEGImages/img_00155.png 1 147 221 367 67
datasets/JPEGImages/img_00156.png 1 146 223 372 62
datasets/JPEGImages/img_00157.png 1 140 223 374 56
datasets/JPEGImages/img_00158.png 1 144 221 259 56
datasets/JPEGImages/img_00159.png 1 185 187 338 61
datasets/JPEGImages/img_00160.png 1 162 183 278 55
datasets/JPEGImages/img_00161.png 1 194 169 289 64
datasets/JPEGImages/img_00162.png 1 188 175 281 46
datasets/JPEGImages/img_00163.png 1 145 184 344 69
datasets/JPEGImages/img_00164.png 1 147 187 350 64
datasets/JPEGImages/img_00165.png 1 149 186 340 66
datasets/JPEGImages/img_00166.png 1 154 174 361 84
datasets/JPEGImages/img_00167.png 1 156 175 363 82
datasets/JPEGImages/img_00168.png 1 156 173 387 84
datasets/JPEGImages/img_00169.png 1 157 174 362 88
datasets/JPEGImages/img_00170.png 1 165 202 313 80
datasets/JPEGImages/img_00171.png 1 166 216 311 59
datasets/JPEGImages/img_00172.png 1 163 214 315 64
datasets/JPEGImages/img_00173.png 1 166 213 311 62
datasets/JPEGImages/img_00174.png 1 158 197 328 65
datasets/JPEGImages/img_00175.png 1 155 196 326 64
datasets/JPEGImages/img_00176.png 1 144 196 344 65
datasets/JPEGImages/img_00177.png 1 136 185 346 68
datasets/JPEGImages/img_00178.png 1 135 186 353 70
datasets/JPEGImages/img_00179.png 1 135 181 355 77
datasets/JPEGImages/img_00180.png 1 153 167 360 90
datasets/JPEGImages/img_00181.png 1 148 167 371 91
datasets/JPEGImages/img_00182.png 1 149 170 360 86
datasets/JPEGImages/img_00184.png 1 162 216 319 64
datasets/JPEGImages/img_00185.png 1 156 210 323 68
datasets/JPEGImages/img_00186.png 1 160 210 317 66
datasets/JPEGImages/img_00187.png 1 161 213 318 68
datasets/JPEGImages/img_00188.png 1 140 198 346 63
datasets/JPEGImages/img_00189.png 1 137 195 398 65
datasets/JPEGImages/img_00190.png 1 138 197 391 62
datasets/JPEGImages/img_00191.png 1 139 192 384 70
datasets/JPEGImages/img_00192.png 1 140 195 398 67
datasets/JPEGImages/img_00193.png 1 129 190 389 71
datasets/JPEGImages/img_00194.png 1 126 195 351 64
datasets/JPEGImages/img_00195.png 1 121 197 321 60
datasets/JPEGImages/img_00196.png 1 149 190 333 66
datasets/JPEGImages/img_00197.png 1 136 180 348 79
datasets/JPEGImages/img_00198.png 1 137 186 305 66
datasets/JPEGImages/img_00199.png 1 133 186 342 67
